"SURVEY_SPECIES","SPECIES_NAME","COMMON_NAME","SPECIES_CODE","ID_RANK","DATABASE","DATABASE_ID","GENUS_TAXON","SUBFAMILY_TAXON","FAMILY_TAXON","SUPERFAMILY_TAXON","INFRAORDER_TAXON","SUBORDER_TAXON","ORDER_TAXON","SUPERORDER_TAXON","INFRACLASS_TAXON","SUBCLASS_TAXON","CLASS_TAXON","SUPERCLASS_TAXON","SUBPHYLUM_TAXON","PHYLUM_TAXON","KINGDOM_TAXON"
1,"Hemitripterus bolini","bigmouth sculpin",21420,"species","WORMS",254541,"Hemitripterus","","Hemitripteridae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Hemitripterus bolini","bigmouth sculpin",21420,"species","ITIS",167287,"Hemitripterus","","Hemitripteridae","Cottoidea","","Cottoidei","Scorpaeniformes","Acanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Hemitripterus villosus","sea raven",21421,"species","WORMS",276257,"Hemitripterus","","Hemitripteridae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Hemitripterus villosus","sea raven",21421,"species","ITIS",167286,"Hemitripterus","","Hemitripteridae","Cottoidea","","Cottoidei","Scorpaeniformes","Acanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Hemitripterus bolini egg","bigmouth sculpin egg",21422,"species","WORMS",,"Hemitripterus","","Hemitripteridae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
1,"Eurymen gyrinus","smoothcheek sculpin",21423,"species","WORMS",254565,"Eurymen","","Psychrolutidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Eurymen gyrinus","smoothcheek sculpin",21423,"species","ITIS",167418,"Eurymen","","Psychrolutidae","Cottoidea","","Cottoidei","Scorpaeniformes","Acanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Triglops xenostethus","scalybreasted sculpin",21429,"species","WORMS",274401,"Triglops","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Triglops xenostethus","scalybreasted sculpin",21429,"species","ITIS",643713,"Triglops","","Cottidae","Cottoidea","","Cottoidei","Scorpaeniformes","Acanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Ruscarius meanyi","Puget Sound sculpin",21436,"species","WORMS",282637,"Ruscarius","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Ruscarius meanyi","Puget Sound sculpin",21436,"species","ITIS",167424,"Ruscarius","","Cottidae","Cottoidea","","Cottoidei","Scorpaeniformes","Acanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Icelinus burchami","dusky sculpin",21437,"species","WORMS",281134,"Icelinus","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Icelinus burchami","dusky sculpin",21437,"species","ITIS",167292,"Icelinus","","Cottidae","Cottoidea","","Cottoidei","Scorpaeniformes","Acanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Icelus spiniger","thorny sculpin",21438,"species","WORMS",254525,"Icelus","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Icelus spiniger","thorny sculpin",21438,"species","ITIS",167193,"Icelus","","Cottidae","Cottoidea","","Cottoidei","Scorpaeniformes","Acanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Icelus canaliculatus","blacknose sculpin",21439,"species","WORMS",254524,"Icelus","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Icelus canaliculatus","blacknose sculpin",21439,"species","ITIS",167189,"Icelus","","Cottidae","Cottoidea","","Cottoidei","Scorpaeniformes","Acanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Icelus euryops","wide-eye sculpin",21440,"species","WORMS",274379,"Icelus","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Icelus euryops","wide-eye sculpin",21440,"species","ITIS",167190,"Icelus","","Cottidae","Cottoidea","","Cottoidei","Scorpaeniformes","Acanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Icelus spatula","spatulate sculpin",21441,"species","WORMS",127200,"Icelus","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Icelus spatula","spatulate sculpin",21441,"species","ITIS",167192,"Icelus","","Cottidae","Cottoidea","","Cottoidei","Scorpaeniformes","Acanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Icelus uncinalis","uncinate sculpin",21443,"species","WORMS",274388,"Icelus","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Icelus uncinalis","uncinate sculpin",21443,"species","ITIS",167194,"Icelus","","Cottidae","Cottoidea","","Cottoidei","Scorpaeniformes","Acanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Rastrinus scutiger","roughskin sculpin",21444,"species","WORMS",282552,"Rastrinus","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Rastrinus scutiger","roughskin sculpin",21444,"species","ITIS",167420,"Rastrinus","","Cottidae","Cottoidea","","Cottoidei","Scorpaeniformes","Acanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Jordania zonope","longfin sculpin",21445,"species","WORMS",398459,"Jordania","","Jordaniidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Jordania zonope","longfin sculpin",21445,"species","ITIS",167384,"Jordania","","Cottidae","Cottoidea","","Cottoidei","Scorpaeniformes","Acanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Icelus sp.","",21446,"genus","WORMS",126150,"Icelus","","Cottidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Icelus sp.","",21446,"genus","ITIS",167187,"Icelus","","Cottidae","Cottoidea","","Cottoidei","Scorpaeniformes","Acanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Paricelinus hopliticus","thornback sculpin",21447,"species","WORMS",282147,"Paricelinus","","Jordaniidae","","","Cottoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Paricelinus hopliticus","thornback sculpin",21447,"species","ITIS",167338,"Paricelinus","","Cottidae","Cottoidea","","Cottoidei","Scorpaeniformes","Acanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Paralabrax nebulifer","barred sand bass",21484,"species","WORMS",282059,"Paralabrax","Serraninae","Serranidae","","","Serranoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Paralabrax nebulifer","barred sand bass",21484,"species","ITIS",167834,"Paralabrax","Serraninae","Serranidae","","","Percoidei","Perciformes","Acanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Embiotocidae","surfperch unid.",21500,"family","WORMS",151386,"","","Embiotocidae","","","","Ovalentaria incertae sedis","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Embiotocidae","surfperch unid.",21500,"family","ITIS",169735,"","","Embiotocidae","","","Labroidei","Perciformes","Acanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Amphistichus argenteus","barred surfperch",21501,"species","WORMS",279594,"Amphistichus","","Embiotocidae","","","","Ovalentaria incertae sedis","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Amphistichus argenteus","barred surfperch",21501,"species","ITIS",169758,"Amphistichus","","Embiotocidae","","","Labroidei","Perciformes","Acanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Amphistichus rhodoterus","redtail surfperch",21502,"species","WORMS",279596,"Amphistichus","","Embiotocidae","","","","Ovalentaria incertae sedis","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Amphistichus rhodoterus","redtail surfperch",21502,"species","ITIS",169757,"Amphistichus","","Embiotocidae","","","Labroidei","Perciformes","Acanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Hyperprosopon argenteum","walleye surfperch",21503,"species","WORMS",281098,"Hyperprosopon","","Embiotocidae","","","","Ovalentaria incertae sedis","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Hyperprosopon argenteum","walleye surfperch",21503,"species","ITIS",169747,"Hyperprosopon","","Embiotocidae","","","Labroidei","Perciformes","Acanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Embiotoca lateralis","striped surfperch",21506,"species","WORMS",240740,"Embiotoca","","Embiotocidae","","","","Ovalentaria incertae sedis","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Embiotoca lateralis","striped surfperch",21506,"species","ITIS",169744,"Embiotoca","","Embiotocidae","","","Labroidei","Perciformes","Acanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Cymatogaster aggregata","shiner perch",21510,"species","WORMS",280461,"Cymatogaster","","Embiotocidae","","","","Ovalentaria incertae sedis","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Cymatogaster aggregata","shiner perch",21510,"species","ITIS",169739,"Cymatogaster","","Embiotocidae","","","Labroidei","Perciformes","Acanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Hyperprosopon anale","spotfin surfperch",21515,"species","WORMS",281097,"Hyperprosopon","","Embiotocidae","","","","Ovalentaria incertae sedis","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Hyperprosopon anale","spotfin surfperch",21515,"species","ITIS",169749,"Hyperprosopon","","Embiotocidae","","","Labroidei","Perciformes","Acanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Phanerodon vacca","pile perch",21521,"species","WORMS",1577347,"Phanerodon","","Embiotocidae","","","","Ovalentaria incertae sedis","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Rhacochilus vacca","pile perch",21521,"species","ITIS",169754,"Rhacochilus","","Embiotocidae","","","Labroidei","Perciformes","Acanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Zalembius rosaceus","pink seaperch",21522,"species","WORMS",283202,"Zalembius","","Embiotocidae","","","","Ovalentaria incertae sedis","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Zalembius rosaceus","pink seaperch",21522,"species","ITIS",169769,"Zalembius","","Embiotocidae","","","Labroidei","Perciformes","Acanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Trichodon trichodon","Pacific sandfish",21592,"species","WORMS",283043,"Trichodon","","Trichodontidae","","","Uranoscopoidei","Perciformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Trichodon trichodon","Pacific sandfish",21592,"species","ITIS",170919,"Trichodon","","Trichodontidae","","","Trachinoidei","Perciformes","Acanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Chiasmodontidae","swallowers",21594,"family","WORMS",125529,"","","Chiasmodontidae","","","","Scombriformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Chiasmodontidae","swallowers",21594,"family","ITIS",171084,"","","Chiasmodontidae","","","Trachinoidei","Perciformes","Acanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Kali indica","shortnose swallower",21595,"species","WORMS",159666,"Kali","","Chiasmodontidae","","","","Scombriformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Kali indica","shortnose swallower",21595,"species","ITIS",171088,"Kali","","Chiasmodontidae","","","Trachinoidei","Perciformes","Acanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Chiasmodon niger","black swallower",21596,"species","WORMS",126840,"Chiasmodon","","Chiasmodontidae","","","","Scombriformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Chiasmodon niger","black swallower",21596,"species","ITIS",171086,"Chiasmodon","","Chiasmodontidae","","","Trachinoidei","Perciformes","Acanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Kali kerberti","needletooth swallower",21597,"species","WORMS",302801,"Kali","","Chiasmodontidae","","","","Scombriformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Kali normani","needletooth swallower",21597,"species","ITIS",171091,"Kali","","Chiasmodontidae","","","Trachinoidei","Perciformes","Acanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Pseudoscopelus sp.","",21598,"genus","WORMS",125958,"Pseudoscopelus","","Chiasmodontidae","","","","Scombriformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Pseudoscopelus sp.","",21598,"genus","ITIS",171093,"Pseudoscopelus","","Chiasmodontidae","","","Trachinoidei","Perciformes","Acanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Gadidae","cod unid.",21705,"family","WORMS",125469,"","","Gadidae","","","","Gadiformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Gadidae","cod unid.",21705,"family","ITIS",164701,"","","Gadidae","","","","Gadiformes","Paracanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Microgadus proximus","Pacific tomcod",21710,"species","WORMS",275873,"Microgadus","","Gadidae","","","","Gadiformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Microgadus proximus","Pacific tomcod",21710,"species","ITIS",164719,"Microgadus","Gadinae","Gadidae","","","","Gadiformes","Paracanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Gadus macrocephalus","Pacific cod",21720,"species","WORMS",254538,"Gadus","","Gadidae","","","","Gadiformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Gadus macrocephalus","Pacific cod",21720,"species","ITIS",164711,"Gadus","Gadinae","Gadidae","","","","Gadiformes","Paracanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Gadus macrocephalus (juvenile)","Pacific cod (juvenile)",21721,"species","WORMS",,"Gadus","","Gadidae","","","","Gadiformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
1,"Gadus macrocephalus (adult)","Pacific cod (adult)",21722,"species","WORMS",,"Gadus","","Gadidae","","","","Gadiformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
1,"Boreogadus saida","Arctic cod",21725,"species","WORMS",126433,"Boreogadus","","Gadidae","","","","Gadiformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Boreogadus saida","Arctic cod",21725,"species","ITIS",164706,"Boreogadus","Gadinae","Gadidae","","","","Gadiformes","Paracanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Moridae","codlings unid.",21726,"family","WORMS",125474,"","","Moridae","","","","Gadiformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Moridae","codlings unid.",21726,"family","ITIS",164670,"","","Moridae","","","","Gadiformes","Paracanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Halargyreus johnsonii","slender codling",21727,"species","WORMS",126489,"Halargyreus","","Moridae","","","","Gadiformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Halargyreus johnsonii","slender codling",21727,"species","ITIS",164692,"Halargyreus","","Moridae","","","","Gadiformes","Paracanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Antimora microlepis","Pacific flatnose",21731,"species","WORMS",272460,"Antimora","","Moridae","","","","Gadiformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Antimora microlepis","Pacific flatnose",21731,"species","ITIS",164673,"Antimora","","Moridae","","","","Gadiformes","Paracanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Physiculus rastrelliger","hundred fathom codling",21732,"species","WORMS",272510,"Physiculus","","Moridae","","","","Gadiformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Physiculus rastrelliger","hundred fathom codling",21732,"species","ITIS",164681,"Physiculus","","Moridae","","","","Gadiformes","Paracanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Laemonema longipes","longfin codling",21733,"species","WORMS",272474,"Laemonema","","Moridae","","","","Gadiformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Laemonema longipes","longfin codling",21733,"species","ITIS",550672,"Laemonema","","Moridae","","","","Gadiformes","Paracanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Eleginus gracilis","saffron cod",21735,"species","WORMS",254537,"Eleginus","","Gadidae","","","","Gadiformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Eleginus gracilis","saffron cod",21735,"species","ITIS",164708,"Eleginus","Gadinae","Gadidae","","","","Gadiformes","Paracanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
